gameId,rowid,trialNum,name,pResp,text,span,normalized_span,referent,flowers,color
DTw5mrEvPvfyuEiGw,471,12,Laju,9,"spike, 7 petal then faint orange",spike,spike,9,"9:11, 7:9, 6:7, 2:5, 5:3, 1:1",yellow
DTw5mrEvPvfyuEiGw,471,12,Laju,9,"spike, 7 petal then faint orange",7 petal,7 petal,7,"9:11, 7:9, 6:7, 2:5, 5:3, 1:1",yellow
DTw5mrEvPvfyuEiGw,471,12,Laju,9,"spike, 7 petal then faint orange",faint orange,faint orange,6,"9:11, 7:9, 6:7, 2:5, 5:3, 1:1",yellow
DTw5mrEvPvfyuEiGw,472,12,Laju,9,?,,,,"9:11, 7:9, 6:7, 2:5, 5:3, 1:1",yellow
DTw5mrEvPvfyuEiGw,473,12,Minu,7,yeah,,,,"9:11, 7:9, 6:7, 2:5, 5:3, 1:1",yellow
DTw5mrEvPvfyuEiGw,474,12,Repi,6,i will do faint orange,faint orange,faint orange,6,"9:11, 7:9, 6:7, 2:5, 5:3, 1:1",yellow
DTw5mrEvPvfyuEiGw,475,12,Laju,9,i'll do spike,spike,spike,9,"9:11, 7:9, 6:7, 2:5, 5:3, 1:1",yellow
DTw5mrEvPvfyuEiGw,476,12,Minu,7,i can do 7 petal,7 petal,7 petal,7,"9:11, 7:9, 6:7, 2:5, 5:3, 1:1",yellow
DTw5mrEvPvfyuEiGw,480,13,Minu,2,red center very high,red center,red center,2,"2:11, 4:7, 5:6, 6:5, 1:3, 8:1",yellow
DTw5mrEvPvfyuEiGw,481,13,Laju,5,3 small ones highest for me but just under half,3 small ones,3 small ones,5,"2:11, 4:7, 5:6, 6:5, 1:3, 8:1",yellow
DTw5mrEvPvfyuEiGw,482,13,Repi,4,group of lots is middle,group of lots,group of lots,4,"2:11, 4:7, 5:6, 6:5, 1:3, 8:1",yellow
DTw5mrEvPvfyuEiGw,483,13,Repi,4,about 50%,,,,"2:11, 4:7, 5:6, 6:5, 1:3, 8:1",yellow
DTw5mrEvPvfyuEiGw,484,13,Laju,5,Minu go for red center,red center,red center,2,"2:11, 4:7, 5:6, 6:5, 1:3, 8:1",yellow
DTw5mrEvPvfyuEiGw,485,13,Minu,2,ok,,,,"2:11, 4:7, 5:6, 6:5, 1:3, 8:1",yellow
DTw5mrEvPvfyuEiGw,487,13,Laju,5,then Repi go for the group if thats your highest,the group,the group,4,"2:11, 4:7, 5:6, 6:5, 1:3, 8:1",yellow
DTw5mrEvPvfyuEiGw,490,14,Repi,7,7 petals is high 80%,7 petals,7 petals,7,"7:10, 10:6, 3:5, 2:3, 12:2, 11:1",yellow
DTw5mrEvPvfyuEiGw,491,14,Laju,10,7 petals highest,7 petals,7 petals,7,"7:10, 10:6, 3:5, 2:3, 12:2, 11:1",yellow
DTw5mrEvPvfyuEiGw,492,14,Laju,10,dandelion is just under half,dandelion,dandelion,10,"7:10, 10:6, 3:5, 2:3, 12:2, 11:1",yellow
DTw5mrEvPvfyuEiGw,493,14,Laju,10,can't see red center,red center,red center,2,"7:10, 10:6, 3:5, 2:3, 12:2, 11:1",yellow
DTw5mrEvPvfyuEiGw,494,14,Minu,3,same for sunflower,sunflower,sunflower,3,"7:10, 10:6, 3:5, 2:3, 12:2, 11:1",yellow
DTw5mrEvPvfyuEiGw,495,14,Repi,7,red centre is low,red centre,red centre,2,"7:10, 10:6, 3:5, 2:3, 12:2, 11:1",yellow
DTw5mrEvPvfyuEiGw,496,14,Repi,7,what is sunflower?,sunflower,sunflower,3,"7:10, 10:6, 3:5, 2:3, 12:2, 11:1",yellow
DTw5mrEvPvfyuEiGw,497,14,Minu,3,40%,,,,"7:10, 10:6, 3:5, 2:3, 12:2, 11:1",yellow
DTw5mrEvPvfyuEiGw,498,14,Laju,10,dandelion is a tiny bit higher than sunflower,dandelion,dandelion,10,"7:10, 10:6, 3:5, 2:3, 12:2, 11:1",yellow
DTw5mrEvPvfyuEiGw,498,14,Laju,10,dandelion is a tiny bit higher than sunflower,sunflower,sunflower,3,"7:10, 10:6, 3:5, 2:3, 12:2, 11:1",yellow
DTw5mrEvPvfyuEiGw,499,14,Repi,7,"sunflower, dandelion and 7 petals are best 3",sunflower,sunflower,3,"7:10, 10:6, 3:5, 2:3, 12:2, 11:1",yellow
DTw5mrEvPvfyuEiGw,499,14,Repi,7,"sunflower, dandelion and 7 petals are best 3",dandelion,dandelion,10,"7:10, 10:6, 3:5, 2:3, 12:2, 11:1",yellow
DTw5mrEvPvfyuEiGw,499,14,Repi,7,"sunflower, dandelion and 7 petals are best 3",7 petals,7 petals,7,"7:10, 10:6, 3:5, 2:3, 12:2, 11:1",yellow
DTw5mrEvPvfyuEiGw,500,14,Repi,7,i think,,,,"7:10, 10:6, 3:5, 2:3, 12:2, 11:1",yellow
DTw5mrEvPvfyuEiGw,501,14,Minu,3,repi do the 7 petals,the 7 petals,the 7 petals,7,"7:10, 10:6, 3:5, 2:3, 12:2, 11:1",yellow
DTw5mrEvPvfyuEiGw,502,14,Laju,10,yea,,,,"7:10, 10:6, 3:5, 2:3, 12:2, 11:1",yellow
DTw5mrEvPvfyuEiGw,503,14,Minu,3,i'll do sunflower,sunflower,sunflower,3,"7:10, 10:6, 3:5, 2:3, 12:2, 11:1",yellow
DTw5mrEvPvfyuEiGw,504,14,Repi,7,sure,,,,"7:10, 10:6, 3:5, 2:3, 12:2, 11:1",yellow
DTw5mrEvPvfyuEiGw,506,14,Minu,3,laju dandelion,dandelion,dandelion,10,"7:10, 10:6, 3:5, 2:3, 12:2, 11:1",yellow
DTw5mrEvPvfyuEiGw,509,15,Minu,7,3 is highest,3,3,5,"5:10, 1:9, 7:7, 3:5, 9:4, 12:3",yellow
DTw5mrEvPvfyuEiGw,510,15,Repi,1,3 small are best,3 small,3 small,5,"5:10, 1:9, 7:7, 3:5, 9:4, 12:3",yellow
DTw5mrEvPvfyuEiGw,511,15,Repi,1,followed by orange tips,orange tips,orange tips,1,"5:10, 1:9, 7:7, 3:5, 9:4, 12:3",yellow
DTw5mrEvPvfyuEiGw,512,15,Laju,5,orange tips highest on mine,orange tips,orange tips,1,"5:10, 1:9, 7:7, 3:5, 9:4, 12:3",yellow
DTw5mrEvPvfyuEiGw,513,15,Repi,1,and 7 petals is 50%,7 petals,7 petals,7,"5:10, 1:9, 7:7, 3:5, 9:4, 12:3",yellow
DTw5mrEvPvfyuEiGw,514,15,Laju,5,7 petals just over half,7 petals,7 petals,7,"5:10, 1:9, 7:7, 3:5, 9:4, 12:3",yellow
DTw5mrEvPvfyuEiGw,515,15,Repi,1,what about weird middle or spike?,weird middle,weird middle,12,"5:10, 1:9, 7:7, 3:5, 9:4, 12:3",yellow
DTw5mrEvPvfyuEiGw,515,15,Repi,1,what about weird middle or spike?,spike,spike,9,"5:10, 1:9, 7:7, 3:5, 9:4, 12:3",yellow
DTw5mrEvPvfyuEiGw,516,15,Laju,5,both low,,,,"5:10, 1:9, 7:7, 3:5, 9:4, 12:3",yellow
DTw5mrEvPvfyuEiGw,517,15,Minu,7,middle spike is low,middle spike,middle spike,9,"5:10, 1:9, 7:7, 3:5, 9:4, 12:3",yellow
DTw5mrEvPvfyuEiGw,518,15,Minu,7,laju you can do the 3,the 3,the 3,5,"5:10, 1:9, 7:7, 3:5, 9:4, 12:3",yellow
DTw5mrEvPvfyuEiGw,519,15,Laju,5,ok,,,,"5:10, 1:9, 7:7, 3:5, 9:4, 12:3",yellow
DTw5mrEvPvfyuEiGw,520,15,Minu,7,repi do orange tips,orange tips,orange tips,1,"5:10, 1:9, 7:7, 3:5, 9:4, 12:3",yellow
DTw5mrEvPvfyuEiGw,524,16,Minu,9,3 highest again,3,3,5,"5:12, 10:9, 9:6, 7:5, 8:3, 4:1",yellow
DTw5mrEvPvfyuEiGw,525,16,Repi,10,3 small is very good,3 small,3 small,5,"5:12, 10:9, 9:6, 7:5, 8:3, 4:1",yellow
DTw5mrEvPvfyuEiGw,526,16,Repi,10,dandelion is 70%,dandelion,dandelion,10,"5:12, 10:9, 9:6, 7:5, 8:3, 4:1",yellow
DTw5mrEvPvfyuEiGw,527,16,Minu,9,spike is half,spike,spike,9,"5:12, 10:9, 9:6, 7:5, 8:3, 4:1",yellow
DTw5mrEvPvfyuEiGw,528,16,Laju,5,dandelion high,dandelion,dandelion,10,"5:12, 10:9, 9:6, 7:5, 8:3, 4:1",yellow
DTw5mrEvPvfyuEiGw,529,16,Laju,5,dandelion about 60-70%,dandelion,dandelion,10,"5:12, 10:9, 9:6, 7:5, 8:3, 4:1",yellow
DTw5mrEvPvfyuEiGw,530,16,Minu,9,how is 7 petals?,7 petals,7 petals,7,"5:12, 10:9, 9:6, 7:5, 8:3, 4:1",yellow
DTw5mrEvPvfyuEiGw,531,16,Repi,10,7 petals is like 40%,7 petals,7 petals,7,"5:12, 10:9, 9:6, 7:5, 8:3, 4:1",yellow
DTw5mrEvPvfyuEiGw,532,16,Laju,5,"under half, spike is better",spike,spike,9,"5:12, 10:9, 9:6, 7:5, 8:3, 4:1",yellow
DTw5mrEvPvfyuEiGw,533,16,Minu,9,ok I will do the spike,the spike,the spike,9,"5:12, 10:9, 9:6, 7:5, 8:3, 4:1",yellow
DTw5mrEvPvfyuEiGw,535,16,Repi,10,i will do dandelion,dandelion,dandelion,10,"5:12, 10:9, 9:6, 7:5, 8:3, 4:1",yellow
DTw5mrEvPvfyuEiGw,536,16,Laju,5,ok,,,,"5:12, 10:9, 9:6, 7:5, 8:3, 4:1",yellow
DTw5mrEvPvfyuEiGw,539,17,Repi,3,dandelion is very good,dandelion,dandelion,3,"3:10, 12:9, 5:6, 11:3, 8:2, 1:1",yellow
DTw5mrEvPvfyuEiGw,540,17,Minu,5,weird middle and sunflower are highest on mine,weird middle,weird middle,12,"3:10, 12:9, 5:6, 11:3, 8:2, 1:1",yellow
DTw5mrEvPvfyuEiGw,540,17,Minu,5,weird middle and sunflower are highest on mine,sunflower,sunflower,3,"3:10, 12:9, 5:6, 11:3, 8:2, 1:1",yellow
DTw5mrEvPvfyuEiGw,541,17,Repi,3,weird middle also close behind,weird middle,weird middle,12,"3:10, 12:9, 5:6, 11:3, 8:2, 1:1",yellow
DTw5mrEvPvfyuEiGw,542,17,Laju,12,dandelion? dont see it,dandelion,dandelion,3,"3:10, 12:9, 5:6, 11:3, 8:2, 1:1",yellow
DTw5mrEvPvfyuEiGw,543,17,Repi,3,3 small is just under 50%,,,,"3:10, 12:9, 5:6, 11:3, 8:2, 1:1",yellow
DTw5mrEvPvfyuEiGw,544,17,Repi,3,i meant sunflower sorry,sunflower,sunflower,3,"3:10, 12:9, 5:6, 11:3, 8:2, 1:1",yellow
DTw5mrEvPvfyuEiGw,545,17,Laju,12,just checking hehe,,,,"3:10, 12:9, 5:6, 11:3, 8:2, 1:1",yellow
DTw5mrEvPvfyuEiGw,546,17,Minu,5,its ok,,,,"3:10, 12:9, 5:6, 11:3, 8:2, 1:1",yellow
DTw5mrEvPvfyuEiGw,547,17,Minu,5,i can do the 3 small,the 3 small,the 3 small,5,"3:10, 12:9, 5:6, 11:3, 8:2, 1:1",yellow
DTw5mrEvPvfyuEiGw,548,17,Repi,3,shall I do the sunflower?,the sunflower,the sunflower,3,"3:10, 12:9, 5:6, 11:3, 8:2, 1:1",yellow
DTw5mrEvPvfyuEiGw,549,17,Laju,12,ok then repi do sunflower,sunflower,sunflower,3,"3:10, 12:9, 5:6, 11:3, 8:2, 1:1",yellow
DTw5mrEvPvfyuEiGw,551,17,Repi,3,sure,,,,"3:10, 12:9, 5:6, 11:3, 8:2, 1:1",yellow
DTw5mrEvPvfyuEiGw,554,18,Repi,8,4 balls is best,4 balls,4 balls,8,"8:11, 1:9, 3:7, 5:6, 7:5, 12:1",yellow
DTw5mrEvPvfyuEiGw,555,18,Minu,1,orange tips highest for me,orange tips,orange tips,1,"8:11, 1:9, 3:7, 5:6, 7:5, 12:1",yellow
DTw5mrEvPvfyuEiGw,556,18,Laju,3,4 circles very high,4 circles,4 circles,8,"8:11, 1:9, 3:7, 5:6, 7:5, 12:1",yellow
DTw5mrEvPvfyuEiGw,557,18,Laju,3,how high is orange tips,orange tips,orange tips,1,"8:11, 1:9, 3:7, 5:6, 7:5, 12:1",yellow
DTw5mrEvPvfyuEiGw,558,18,Minu,1,then sunflower after orange tips,sunflower,sunflower,3,"8:11, 1:9, 3:7, 5:6, 7:5, 12:1",yellow
DTw5mrEvPvfyuEiGw,558,18,Minu,1,then sunflower after orange tips,orange tips,orange tips,1,"8:11, 1:9, 3:7, 5:6, 7:5, 12:1",yellow
DTw5mrEvPvfyuEiGw,559,18,Minu,1,60% for orange tips,orange tips,orange tips,1,"8:11, 1:9, 3:7, 5:6, 7:5, 12:1",yellow
DTw5mrEvPvfyuEiGw,560,18,Minu,1,50% for sunflower,sunflower,sunflower,3,"8:11, 1:9, 3:7, 5:6, 7:5, 12:1",yellow
DTw5mrEvPvfyuEiGw,561,18,Laju,3,kk,,,,"8:11, 1:9, 3:7, 5:6, 7:5, 12:1",yellow
DTw5mrEvPvfyuEiGw,562,18,Laju,3,Repi do 4 balls,4 balls,4 balls,8,"8:11, 1:9, 3:7, 5:6, 7:5, 12:1",yellow
DTw5mrEvPvfyuEiGw,564,18,Minu,1,i'll do orange tips,orange tips,orange tips,1,"8:11, 1:9, 3:7, 5:6, 7:5, 12:1",yellow
DTw5mrEvPvfyuEiGw,566,18,Repi,8,nice,,,,"8:11, 1:9, 3:7, 5:6, 7:5, 12:1",yellow
DTw5mrEvPvfyuEiGw,568,19,Minu,4,bundle is very high,bundle,bundle,4,"4:12, 2:8, 9:7, 1:6, 7:5, 11:4",yellow
DTw5mrEvPvfyuEiGw,569,19,Laju,2,red middle highest on mine about 60%,red middle,red middle,2,"4:12, 2:8, 9:7, 1:6, 7:5, 11:4",yellow
DTw5mrEvPvfyuEiGw,570,19,Repi,9,spike is just over halfway,spike,spike,9,"4:12, 2:8, 9:7, 1:6, 7:5, 11:4",yellow
DTw5mrEvPvfyuEiGw,571,19,Minu,4,then red center then the spike center,red center,red center,2,"4:12, 2:8, 9:7, 1:6, 7:5, 11:4",yellow
DTw5mrEvPvfyuEiGw,571,19,Minu,4,then red center then the spike center,the spike center,the spike center,9,"4:12, 2:8, 9:7, 1:6, 7:5, 11:4",yellow
DTw5mrEvPvfyuEiGw,572,19,Laju,2,Minu do the bundle,the bundle,the bundle,4,"4:12, 2:8, 9:7, 1:6, 7:5, 11:4",yellow
DTw5mrEvPvfyuEiGw,573,19,Laju,2,"Repi do spike, i'll do red middle",spike,spike,9,"4:12, 2:8, 9:7, 1:6, 7:5, 11:4",yellow
DTw5mrEvPvfyuEiGw,573,19,Laju,2,"Repi do spike, i'll do red middle",red middle,red middle,2,"4:12, 2:8, 9:7, 1:6, 7:5, 11:4",yellow
DTw5mrEvPvfyuEiGw,575,19,Minu,4,ok,,,,"4:12, 2:8, 9:7, 1:6, 7:5, 11:4",yellow
DTw5mrEvPvfyuEiGw,576,19,Laju,2,please :),,,,"4:12, 2:8, 9:7, 1:6, 7:5, 11:4",yellow
DTw5mrEvPvfyuEiGw,577,19,Repi,9,sure,,,,"4:12, 2:8, 9:7, 1:6, 7:5, 11:4",yellow
DTw5mrEvPvfyuEiGw,580,20,Laju,3,we're gonna be rich farmers,,,,"6:12, 4:9, 3:7, 9:6, 10:4, 1:1",yellow
DTw5mrEvPvfyuEiGw,581,20,Repi,6,orange faint is very good,orange faint,orange faint,6,"6:12, 4:9, 3:7, 9:6, 10:4, 1:1",yellow
DTw5mrEvPvfyuEiGw,582,20,Minu,4,bundle is 60%,bundle,bundle,4,"6:12, 4:9, 3:7, 9:6, 10:4, 1:1",yellow
DTw5mrEvPvfyuEiGw,583,20,Minu,4,sunflower is 50%,sunflower,sunflower,3,"6:12, 4:9, 3:7, 9:6, 10:4, 1:1",yellow
DTw5mrEvPvfyuEiGw,584,20,Minu,4,and lol yeah we are Laju,,,,"6:12, 4:9, 3:7, 9:6, 10:4, 1:1",yellow
DTw5mrEvPvfyuEiGw,585,20,Laju,3,repi go for faint orange,faint orange,faint orange,6,"6:12, 4:9, 3:7, 9:6, 10:4, 1:1",yellow
DTw5mrEvPvfyuEiGw,586,20,Repi,6,teamwork is dreamwork,,,,"6:12, 4:9, 3:7, 9:6, 10:4, 1:1",yellow
DTw5mrEvPvfyuEiGw,588,20,Laju,3,I can do the sunflower,the sunflower,the sunflower,3,"6:12, 4:9, 3:7, 9:6, 10:4, 1:1",yellow
DTw5mrEvPvfyuEiGw,589,20,Minu,4,ill do bundle,bundle,bundle,4,"6:12, 4:9, 3:7, 9:6, 10:4, 1:1",yellow
DTw5mrEvPvfyuEiGw,592,21,Repi,3,sunflower is 80%,sunflower,sunflower,3,"3:11, 7:8, 6:6, 11:3, 9:2, 12:1",yellow
DTw5mrEvPvfyuEiGw,593,21,Laju,7,7 petals highest on mine,7 petals,7 petals,7,"3:11, 7:8, 6:6, 11:3, 9:2, 12:1",yellow
DTw5mrEvPvfyuEiGw,594,21,Laju,7,cant see faint orange,faint orange,faint orange,6,"3:11, 7:8, 6:6, 11:3, 9:2, 12:1",yellow
DTw5mrEvPvfyuEiGw,595,21,Minu,6,"sunflower, then 7 petals, then faint orange",sunflower,sunflower,3,"3:11, 7:8, 6:6, 11:3, 9:2, 12:1",yellow
DTw5mrEvPvfyuEiGw,595,21,Minu,6,"sunflower, then 7 petals, then faint orange",7 petals,7 petals,7,"3:11, 7:8, 6:6, 11:3, 9:2, 12:1",yellow
DTw5mrEvPvfyuEiGw,595,21,Minu,6,"sunflower, then 7 petals, then faint orange",faint orange,faint orange,6,"3:11, 7:8, 6:6, 11:3, 9:2, 12:1",yellow
DTw5mrEvPvfyuEiGw,596,21,Minu,6,ill do faint orange,faint orange,faint orange,6,"3:11, 7:8, 6:6, 11:3, 9:2, 12:1",yellow
DTw5mrEvPvfyuEiGw,597,21,Repi,3,Ill choose sunflower,sunflower,sunflower,3,"3:11, 7:8, 6:6, 11:3, 9:2, 12:1",yellow
DTw5mrEvPvfyuEiGw,598,21,Laju,7,ok ill do 7 petals,7 petals,7 petals,7,"3:11, 7:8, 6:6, 11:3, 9:2, 12:1",yellow
DTw5mrEvPvfyuEiGw,602,22,Repi,11,floppy is 60%,floppy,floppy,11,"8:12, 11:9, 5:6, 7:4, 2:2, 4:1",yellow
DTw5mrEvPvfyuEiGw,603,22,Laju,5,4 balls really high,4 balls,4 balls,8,"8:12, 11:9, 5:6, 7:4, 2:2, 4:1",yellow
DTw5mrEvPvfyuEiGw,604,22,Minu,8,"4 balls, then floppy",4 balls,4 balls,8,"8:12, 11:9, 5:6, 7:4, 2:2, 4:1",yellow
DTw5mrEvPvfyuEiGw,604,22,Minu,8,"4 balls, then floppy",floppy,floppy,11,"8:12, 11:9, 5:6, 7:4, 2:2, 4:1",yellow
DTw5mrEvPvfyuEiGw,605,22,Minu,8,3 is a little under half,3,3,5,"8:12, 11:9, 5:6, 7:4, 2:2, 4:1",yellow
DTw5mrEvPvfyuEiGw,606,22,Laju,5,3 small ones are about 40%,3 small ones,3 small ones,5,"8:12, 11:9, 5:6, 7:4, 2:2, 4:1",yellow
DTw5mrEvPvfyuEiGw,607,22,Laju,5,45%,,,,"8:12, 11:9, 5:6, 7:4, 2:2, 4:1",yellow
DTw5mrEvPvfyuEiGw,608,22,Repi,11,3 small is the 3rd best then,3 small,3 small,5,"8:12, 11:9, 5:6, 7:4, 2:2, 4:1",yellow
DTw5mrEvPvfyuEiGw,609,22,Laju,5,yeah,,,,"8:12, 11:9, 5:6, 7:4, 2:2, 4:1",yellow
DTw5mrEvPvfyuEiGw,610,22,Laju,5,i'll do the 3 small then,3 small,3 small,5,"8:12, 11:9, 5:6, 7:4, 2:2, 4:1",yellow
DTw5mrEvPvfyuEiGw,612,22,Repi,11,I'll do floppy,floppy,floppy,11,"8:12, 11:9, 5:6, 7:4, 2:2, 4:1",yellow
DTw5mrEvPvfyuEiGw,613,22,Minu,8,ill do the 4,the 4,the 4,8,"8:12, 11:9, 5:6, 7:4, 2:2, 4:1",yellow
DTw5mrEvPvfyuEiGw,616,23,Laju,8,4 balls very high,4 balls,4 balls,8,"8:11, 10:9, 4:8, 6:7, 5:3, 11:1",yellow
DTw5mrEvPvfyuEiGw,617,23,Repi,4,4 balls is very high,4 balls,4 balls,8,"8:11, 10:9, 4:8, 6:7, 5:3, 11:1",yellow
DTw5mrEvPvfyuEiGw,618,23,Repi,4,second best is nundle at 60%,nundle,bundle,4,"8:11, 10:9, 4:8, 6:7, 5:3, 11:1",yellow
DTw5mrEvPvfyuEiGw,619,23,Repi,4,bundle*,bundle,,4,"8:11, 10:9, 4:8, 6:7, 5:3, 11:1",yellow
DTw5mrEvPvfyuEiGw,620,23,Laju,8,then dandelion 60-70%,dandelion,dandelion,10,"8:11, 10:9, 4:8, 6:7, 5:3, 11:1",yellow
DTw5mrEvPvfyuEiGw,621,23,Minu,10,bundle and dandelion high,bundle,bundle,4,"8:11, 10:9, 4:8, 6:7, 5:3, 11:1",yellow
DTw5mrEvPvfyuEiGw,621,23,Minu,10,bundle and dandelion high,dandelion,dandelion,10,"8:11, 10:9, 4:8, 6:7, 5:3, 11:1",yellow
DTw5mrEvPvfyuEiGw,622,23,Laju,8,i can do the 4 balls,the 4 balls,the 4 balls,8,"8:11, 10:9, 4:8, 6:7, 5:3, 11:1",yellow
DTw5mrEvPvfyuEiGw,623,23,Minu,10,"so balls, then dandelion, then bundle",balls,balls,8,"8:11, 10:9, 4:8, 6:7, 5:3, 11:1",yellow
DTw5mrEvPvfyuEiGw,623,23,Minu,10,"so balls, then dandelion, then bundle",dandelion,dandelion,10,"8:11, 10:9, 4:8, 6:7, 5:3, 11:1",yellow
DTw5mrEvPvfyuEiGw,623,23,Minu,10,"so balls, then dandelion, then bundle",bundle,bundle,4,"8:11, 10:9, 4:8, 6:7, 5:3, 11:1",yellow
DTw5mrEvPvfyuEiGw,624,23,Minu,10,I can do dandelion,dandelion,dandelion,10,"8:11, 10:9, 4:8, 6:7, 5:3, 11:1",yellow
DTw5mrEvPvfyuEiGw,625,23,Laju,8,last month so thank you guys! :),,,,"8:11, 10:9, 4:8, 6:7, 5:3, 11:1",yellow
DTw5mrEvPvfyuEiGw,626,23,Repi,4,I will do bundle,bundle,bundle,4,"8:11, 10:9, 4:8, 6:7, 5:3, 11:1",yellow
DTw5mrEvPvfyuEiGw,627,23,Minu,10,"yeah thanks, this was fun",,,,"8:11, 10:9, 4:8, 6:7, 5:3, 11:1",yellow
DTw5mrEvPvfyuEiGw,628,23,Laju,8,have a good day if we dont speak again haha,,,,"8:11, 10:9, 4:8, 6:7, 5:3, 11:1",yellow
DTw5mrEvPvfyuEiGw,631,23,Repi,4,Thanks :),,,,"8:11, 10:9, 4:8, 6:7, 5:3, 11:1",yellow
Etbyk29DvPTqmSJM7,4924,0,Repi,5,red with yellow middle is good for me,red with yellow middle,red with yellow middle,5,"5:12, 7:9, 8:8, 9:7, 2:5, 11:4",red
Etbyk29DvPTqmSJM7,4925,0,Minu,5,I'd like to choose the red flower with the white middle,the red flower with the white middle,the red flower with the white middle,5,"5:12, 7:9, 8:8, 9:7, 2:5, 11:4",red
Etbyk29DvPTqmSJM7,4926,0,Minu,5,"Laju, did you already choose that one?",,,,"5:12, 7:9, 8:8, 9:7, 2:5, 11:4",red
Etbyk29DvPTqmSJM7,4927,0,Laju,7,I'm going to take the red that has the most flowers. Two in the front and about 4 in the background,the red that has the most flowers. Two in the front and about 4 in the background,the red that has the most flowers. Two in the front and about 4 in the background,7,"5:12, 7:9, 8:8, 9:7, 2:5, 11:4",red
Etbyk29DvPTqmSJM7,4930,1,Laju,3,I would like the red with the yellow stem in the middle,the red with the yellow stem in the middle,the red with the yellow stem in the middle,3,"9:10, 3:8, 6:7, 10:4, 4:2, 1:1",red
Etbyk29DvPTqmSJM7,4932,1,Minu,6,"I like the one that looks like it might be a hot pink, lots of petals","it might be a hot pink, lots of petals","it might be a hot pink, lots of petals",6,"9:10, 3:8, 6:7, 10:4, 4:2, 1:1",red
Etbyk29DvPTqmSJM7,4933,1,Repi,9,ill take the red with the yellow legs,the red with the yellow legs,the red with the yellow legs,9,"9:10, 3:8, 6:7, 10:4, 4:2, 1:1",red
Etbyk29DvPTqmSJM7,4937,2,Minu,10,I'll take the bushy looking one that surrounded by it's leaves,the bushy looking one that surrounded by it's leaves,the bushy looking one that surrounded by its leaves,10,"1:10, 10:9, 3:5, 8:3, 7:2, 11:1",red
Etbyk29DvPTqmSJM7,4938,2,Repi,1,im good with the one that looks like red berries,the one that looks like red berries,the one that looks like red berries,10,"1:10, 10:9, 3:5, 8:3, 7:2, 11:1",red
Etbyk29DvPTqmSJM7,4939,2,Laju,3,I'll take the same as last time. Red triangle shape with yellow stem in the middle,the same as last time. Red triangle shape with yellow stem in the middle,the same as last time. Red triangle shape with yellow stem in the middle,3,"1:10, 10:9, 3:5, 8:3, 7:2, 11:1",red
Etbyk29DvPTqmSJM7,4940,2,Repi,1,okay ill take the one one that over laps the petals,the one one that over laps the petals,the one one that overlaps the petals,1,"1:10, 10:9, 3:5, 8:3, 7:2, 11:1",red
Etbyk29DvPTqmSJM7,4944,3,Repi,1,ill do same pic as last time,same pic as last time,same pic as last time,1,"1:12, 3:8, 11:6, 10:5, 5:4, 6:2",red
Etbyk29DvPTqmSJM7,4945,3,Minu,11,I'll take the one that's pin with yellow in the middle,the one that's pin with yellow in the middle,the one that's pink with yellow in the middle,11,"1:12, 3:8, 11:6, 10:5, 5:4, 6:2",red
Etbyk29DvPTqmSJM7,4946,3,Minu,11,pink*,pink*,,11,"1:12, 3:8, 11:6, 10:5, 5:4, 6:2",red
Etbyk29DvPTqmSJM7,4949,4,Laju,3,I'd like the triangle shaped one with the yellow stem in the middle,the triangle shaped one with the yellow stem in the middle,the triangle shaped one with the yellow stem in the middle,3,"3:10, 7:9, 6:8, 2:7, 5:6, 11:1",red
Etbyk29DvPTqmSJM7,4951,4,Minu,6,I'll take the poinsettia,the poinsettia,the poinsettia,2,"3:10, 7:9, 6:8, 2:7, 5:6, 11:1",red
Etbyk29DvPTqmSJM7,4952,4,Repi,6,ill do the one with the water drops on it,the one with the water drops on it,the one with the water drops on it,6,"3:10, 7:9, 6:8, 2:7, 5:6, 11:1",red
Etbyk29DvPTqmSJM7,4956,5,Laju,4,I would like the one that's almost all red,the one that's almost all red,the one that's almost all red,4,"4:11, 9:9, 7:5, 6:4, 10:3, 5:2",red
Etbyk29DvPTqmSJM7,4958,5,Minu,9,i'll take the wavy one with the yellow legs,the wavy one with the yellow legs,the wavy one with the yellow legs,9,"4:11, 9:9, 7:5, 6:4, 10:3, 5:2",red
Etbyk29DvPTqmSJM7,4960,6,Laju,3,I'd like the one with the triangle shape and yellow stem in the middle,the one with the triangle shape and yellow stem in the middle,the one with the triangle shape and yellow stem in the middle,3,"3:10, 1:8, 5:7, 2:5, 11:4, 9:2",red
Etbyk29DvPTqmSJM7,4962,6,Minu,1,i'll take the one with overlapping pedals,the one with overlapping pedals,the one with overlapping petals,1,"3:10, 1:8, 5:7, 2:5, 11:4, 9:2",red
Etbyk29DvPTqmSJM7,4965,7,Repi,7,im taking the pink middle ones,the pink middle ones,the pink middle ones,7,"7:10, 11:8, 8:4, 10:3, 12:2, 6:1",red
Etbyk29DvPTqmSJM7,4966,7,Repi,7,theres like 7 in the pic,theres like 7 in the pic,there's like 7 in the pic,7,"7:10, 11:8, 8:4, 10:3, 12:2, 6:1",red
Etbyk29DvPTqmSJM7,4967,7,Minu,11,i'll take the pink ones with yellow middles,the pink ones with yellow middles,the pink ones with yellow middles,11,"7:10, 11:8, 8:4, 10:3, 12:2, 6:1",red
