rowid	trialNum	name	pResp	text	span	referent	flowers	color
2106	12	Minu	4	thr conjoined 3 one is just about half points			4:12, 3:8, 1:7, 5:6, 9:4, 8:3	purple
2108	13	Laju	12	Single connected 5 petal one is my best.			8:11, 12:9, 1:8, 3:6, 10:5, 7:3	purple
2109	13	Minu	8	4purple is my highest, followed by 5star for me			8:11, 12:9, 1:8, 3:6, 10:5, 7:3	purple
2110	13	Repi	1	the one thats hard to describe is highest for me - you know the one I mean? xD			8:11, 12:9, 1:8, 3:6, 10:5, 7:3	purple
2111	13	Repi	1	yeah minu that one			8:11, 12:9, 1:8, 3:6, 10:5, 7:3	purple
2112	13	Laju	12	Yeah Repi. Haha.			8:11, 12:9, 1:8, 3:6, 10:5, 7:3	purple
2113	13	Repi	1	flames is pretty good, just over half			8:11, 12:9, 1:8, 3:6, 10:5, 7:3	purple
2114	13	Minu	8	4purple?			8:11, 12:9, 1:8, 3:6, 10:5, 7:3	purple
2115	13	Laju	12	You can go with that one Minu.			8:11, 12:9, 1:8, 3:6, 10:5, 7:3	purple
2116	13	Repi	1	you go with that one Minu, I'll go with flame petals?			8:11, 12:9, 1:8, 3:6, 10:5, 7:3	purple
2117	13	Laju	12	Yeah.			8:11, 12:9, 1:8, 3:6, 10:5, 7:3	purple
2119	13	Laju	12	And I'll go single 5 petal.			8:11, 12:9, 1:8, 3:6, 10:5, 7:3	purple
2122	14	Laju	9	6 petal is my highest.			9:12, 10:9, 6:6, 8:5, 11:2, 2:1	purple
2123	14	Repi	6	6 petal is really high			9:12, 10:9, 6:6, 8:5, 11:2, 2:1	purple
2124	14	Minu	10	bells is my highest			9:12, 10:9, 6:6, 8:5, 11:2, 2:1	purple
2125	14	Repi	6	bells is about 3/4 full			9:12, 10:9, 6:6, 8:5, 11:2, 2:1	purple
2126	14	Minu	10	yeah			9:12, 10:9, 6:6, 8:5, 11:2, 2:1	purple
2127	14	Laju	9	My second highest is the one with the hidden flower and it's just under half.			9:12, 10:9, 6:6, 8:5, 11:2, 2:1	purple
2128	14	Minu	10	hidden leaf is 3/5			9:12, 10:9, 6:6, 8:5, 11:2, 2:1	purple
2129	14	Repi	6	anyone know about the house?			9:12, 10:9, 6:6, 8:5, 11:2, 2:1	purple
2130	14	Laju	9	The house is really bad.			9:12, 10:9, 6:6, 8:5, 11:2, 2:1	purple
2131	14	Repi	6	tiny yellow flowers is bad too			9:12, 10:9, 6:6, 8:5, 11:2, 2:1	purple
2132	14	Minu	10	2/5 for hidden leaf			9:12, 10:9, 6:6, 8:5, 11:2, 2:1	purple
2133	14	Repi	6	I'll go hidden flower			9:12, 10:9, 6:6, 8:5, 11:2, 2:1	purple
2134	14	Minu	10	who has 4 purple?			9:12, 10:9, 6:6, 8:5, 11:2, 2:1	purple
2135	14	Repi	6	its about 1/3			9:12, 10:9, 6:6, 8:5, 11:2, 2:1	purple
2136	14	Laju	9	4 flower is lower than hidden.			9:12, 10:9, 6:6, 8:5, 11:2, 2:1	purple
2137	14	Minu	10	okay i would go with bells			9:12, 10:9, 6:6, 8:5, 11:2, 2:1	purple
2138	14	Minu	10	ylaju go with hidden			9:12, 10:9, 6:6, 8:5, 11:2, 2:1	purple
2139	14	Laju	9	So I'll go 6 petal.			9:12, 10:9, 6:6, 8:5, 11:2, 2:1	purple
2141	14	Laju	9	Repi is going hidden yeah?			9:12, 10:9, 6:6, 8:5, 11:2, 2:1	purple
2142	14	Repi	6	yeah			9:12, 10:9, 6:6, 8:5, 11:2, 2:1	purple
2144	14	Minu	10	sorry my bad			9:12, 10:9, 6:6, 8:5, 11:2, 2:1	purple
2145	14	Laju	9	Okay, got it.			9:12, 10:9, 6:6, 8:5, 11:2, 2:1	purple
2147	14	Laju	9	All good. :)			9:12, 10:9, 6:6, 8:5, 11:2, 2:1	purple
2148	15	Repi	5	5 petals is my best			7:12, 12:9, 5:8, 9:6, 4:3, 8:2	purple
2149	15	Laju	7	Single round one that looks made of bells is really high.			7:12, 12:9, 5:8, 9:6, 4:3, 8:2	purple
2150	15	Repi	5	about 2/3			7:12, 12:9, 5:8, 9:6, 4:3, 8:2	purple
2151	15	Minu	12	single round is  my best			7:12, 12:9, 5:8, 9:6, 4:3, 8:2	purple
2152	15	Laju	7	5 petal is my second best.			7:12, 12:9, 5:8, 9:6, 4:3, 8:2	purple
2153	15	Minu	12	followed by the conjoined3			7:12, 12:9, 5:8, 9:6, 4:3, 8:2	purple
2154	15	Repi	5	3 in a row is pretty good, just over hals			7:12, 12:9, 5:8, 9:6, 4:3, 8:2	purple
2155	15	Repi	5	half			7:12, 12:9, 5:8, 9:6, 4:3, 8:2	purple
2156	15	Repi	5	is 6 petals bad?			7:12, 12:9, 5:8, 9:6, 4:3, 8:2	purple
2157	15	Laju	7	6 petals is just under half.			7:12, 12:9, 5:8, 9:6, 4:3, 8:2	purple
2158	15	Minu	12	6 petals is 2/5			7:12, 12:9, 5:8, 9:6, 4:3, 8:2	purple
2159	15	Repi	5	ok so I will go 3 conjoined, then someone do 5 petals, and someone the bell ball			7:12, 12:9, 5:8, 9:6, 4:3, 8:2	purple
2160	15	Laju	7	So 5 petals, round flower, and 3 in a row?			7:12, 12:9, 5:8, 9:6, 4:3, 8:2	purple
2161	15	Minu	12	laju go with single round			7:12, 12:9, 5:8, 9:6, 4:3, 8:2	purple
2164	15	Laju	7	Done.			7:12, 12:9, 5:8, 9:6, 4:3, 8:2	purple
2165	15	Minu	12	which laju?			7:12, 12:9, 5:8, 9:6, 4:3, 8:2	purple
2166	15	Laju	7	Minu you can do 5 petals.			7:12, 12:9, 5:8, 9:6, 4:3, 8:2	purple
2168	16	Laju	10	Hanging bells is really high.			10:12, 9:6, 7:5, 12:4, 2:3, 11:1	purple
2169	16	Repi	12	bells best for me - almost full			10:12, 9:6, 7:5, 12:4, 2:3, 11:1	purple
2170	16	Minu	9	all three are poor for me			10:12, 9:6, 7:5, 12:4, 2:3, 11:1	purple
2171	16	Minu	9	6 petals is my best and it isn't up to 1/2			10:12, 9:6, 7:5, 12:4, 2:3, 11:1	purple
2172	16	Repi	12	5 petals my next best, just over 1/4			10:12, 9:6, 7:5, 12:4, 2:3, 11:1	purple
2173	16	Laju	10	My second best is 6 petals at a bit below half.			10:12, 9:6, 7:5, 12:4, 2:3, 11:1	purple
2174	16	Repi	12	whats single round?			10:12, 9:6, 7:5, 12:4, 2:3, 11:1	purple
2175	16	Laju	10	It's about 1/4.			10:12, 9:6, 7:5, 12:4, 2:3, 11:1	purple
2176	16	Minu	9	2/6 for single round			10:12, 9:6, 7:5, 12:4, 2:3, 11:1	purple
2177	16	Minu	9	laju take bells			10:12, 9:6, 7:5, 12:4, 2:3, 11:1	purple
2179	16	Repi	12	so probably hanging bells, 6 petals			10:12, 9:6, 7:5, 12:4, 2:3, 11:1	purple
2180	16	Laju	10	Okay, done.			10:12, 9:6, 7:5, 12:4, 2:3, 11:1	purple
2181	16	Repi	12	then wither single round or 5 petals			10:12, 9:6, 7:5, 12:4, 2:3, 11:1	purple
2182	16	Minu	9	repi take 6petals			10:12, 9:6, 7:5, 12:4, 2:3, 11:1	purple
2183	16	Laju	10	5 petals and 6 petals?			10:12, 9:6, 7:5, 12:4, 2:3, 11:1	purple
2184	16	Repi	12	ok I will go 5 petals then			10:12, 9:6, 7:5, 12:4, 2:3, 11:1	purple
2186	16	Laju	10	6 is better than round.			10:12, 9:6, 7:5, 12:4, 2:3, 11:1	purple
2187	16	Minu	9	i would do 6 peytals			10:12, 9:6, 7:5, 12:4, 2:3, 11:1	purple
2189	17	Repi	2	sorry i think i confused us!			2:11, 12:8, 7:5, 11:4, 10:3, 9:1	purple
2190	17	Laju	12	5 petals is my highest.			2:11, 12:8, 7:5, 11:4, 10:3, 9:1	purple
2191	17	Repi	2	house is best for me			2:11, 12:8, 7:5, 11:4, 10:3, 9:1	purple
2192	17	Minu	7	i cut it too close the last time sorry			2:11, 12:8, 7:5, 11:4, 10:3, 9:1	purple
2193	17	Laju	12	Nah, you're good!			2:11, 12:8, 7:5, 11:4, 10:3, 9:1	purple
2194	17	Minu	7	its fine repi			2:11, 12:8, 7:5, 11:4, 10:3, 9:1	purple
2195	17	Minu	7	who has bells or 6 petals?			2:11, 12:8, 7:5, 11:4, 10:3, 9:1	purple
2196	17	Minu	7	laju take 5petals			2:11, 12:8, 7:5, 11:4, 10:3, 9:1	purple
2197	17	Repi	2	6 petals is rubbish			2:11, 12:8, 7:5, 11:4, 10:3, 9:1	purple
2198	17	Laju	12	6 petals is awful.			2:11, 12:8, 7:5, 11:4, 10:3, 9:1	purple
2199	17	Laju	12	Bells isn't much better.			2:11, 12:8, 7:5, 11:4, 10:3, 9:1	purple
2201	17	Repi	2	bells is about 1/4			2:11, 12:8, 7:5, 11:4, 10:3, 9:1	purple
2202	17	Laju	12	I picked the 5 petal.			2:11, 12:8, 7:5, 11:4, 10:3, 9:1	purple
2203	17	Minu	7	great. repi take house			2:11, 12:8, 7:5, 11:4, 10:3, 9:1	purple
2205	17	Laju	12	The purple leaves with little yellow flowers is better than bells.			2:11, 12:8, 7:5, 11:4, 10:3, 9:1	purple
2206	17	Minu	7	i would take single round			2:11, 12:8, 7:5, 11:4, 10:3, 9:1	purple
2207	17	Laju	12	Okay.			2:11, 12:8, 7:5, 11:4, 10:3, 9:1	purple
2208	17	Minu	7	it is better than the purple yellow one			2:11, 12:8, 7:5, 11:4, 10:3, 9:1	purple
2210	18	Laju	3	Hanging bells is best for me.			10:10, 11:8, 3:7, 7:6, 12:2, 2:1	purple
2211	18	Repi	11	little yellow flowers is my best, just over half			10:10, 11:8, 3:7, 7:6, 12:2, 2:1	purple
2212	18	Minu	10	same for me laju			10:10, 11:8, 3:7, 7:6, 12:2, 2:1	purple
2213	18	Laju	3	Second highest is feathery spikes at about half.			10:10, 11:8, 3:7, 7:6, 12:2, 2:1	purple
2214	18	Repi	11	single round is just under half for me			10:10, 11:8, 3:7, 7:6, 12:2, 2:1	purple
2215	18	Minu	10	okay laju you could do bells			10:10, 11:8, 3:7, 7:6, 12:2, 2:1	purple
2216	18	Laju	3	Okay, I'll go feathery and Minu go hanging bells?			10:10, 11:8, 3:7, 7:6, 12:2, 2:1	purple
2217	18	Repi	11	I'll do yellow flowers			10:10, 11:8, 3:7, 7:6, 12:2, 2:1	purple
2218	18	Laju	3	Yeah.			10:10, 11:8, 3:7, 7:6, 12:2, 2:1	purple
2221	18	Minu	10	laju sorry was it feathery you picked?			10:10, 11:8, 3:7, 7:6, 12:2, 2:1	purple
2222	18	Laju	3	Yeah.			10:10, 11:8, 3:7, 7:6, 12:2, 2:1	purple
2224	19	Laju	9	6 petals is my best.			7:12, 9:8, 6:7, 11:6, 4:5, 3:2	purple
2225	19	Repi	7	single round is almost full			7:12, 9:8, 6:7, 11:6, 4:5, 3:2	purple
2226	19	Minu	6	repi go with single round			7:12, 9:8, 6:7, 11:6, 4:5, 3:2	purple
2227	19	Repi	7	ok			7:12, 9:8, 6:7, 11:6, 4:5, 3:2	purple
2229	19	Repi	7	the bell one!			7:12, 9:8, 6:7, 11:6, 4:5, 3:2	purple
2230	19	Minu	6	laju same with me			7:12, 9:8, 6:7, 11:6, 4:5, 3:2	purple
2231	19	Minu	6	you could do 6petals laju			7:12, 9:8, 6:7, 11:6, 4:5, 3:2	purple
2232	19	Laju	9	The 2 with the hidden one is about half for me.			7:12, 9:8, 6:7, 11:6, 4:5, 3:2	purple
2233	19	Minu	6	okay i would go with hidden leaf			7:12, 9:8, 6:7, 11:6, 4:5, 3:2	purple
2234	19	Laju	9	Okay sounds good.			7:12, 9:8, 6:7, 11:6, 4:5, 3:2	purple
2237	20	Laju	11	6 petals is my best.			9:11, 1:7, 11:4, 6:3, 12:2, 5:1	purple
2238	20	Repi	1	6 petals is my best			9:11, 1:7, 11:4, 6:3, 12:2, 5:1	purple
2239	20	Repi	1	flame petals is just over half, my next best			9:11, 1:7, 11:4, 6:3, 12:2, 5:1	purple
2240	20	Laju	11	The 3 in a row is really bad.			9:11, 1:7, 11:4, 6:3, 12:2, 5:1	purple
2241	20	Minu	9	flames is my best and it is 3/5			9:11, 1:7, 11:4, 6:3, 12:2, 5:1	purple
2242	20	Repi	1	whats hidden flower?			9:11, 1:7, 11:4, 6:3, 12:2, 5:1	purple
2243	20	Laju	11	Does anyone have the 5 petal one?			9:11, 1:7, 11:4, 6:3, 12:2, 5:1	purple
2244	20	Laju	11	Hidden flower is maybe 1/5.			9:11, 1:7, 11:4, 6:3, 12:2, 5:1	purple
2245	20	Minu	9	1/5 is hidden flower			9:11, 1:7, 11:4, 6:3, 12:2, 5:1	purple
2246	20	Repi	1	the best ones I think are 6 petals, flame petals, and tiny yellow?			9:11, 1:7, 11:4, 6:3, 12:2, 5:1	purple
2247	20	Laju	11	Okay I'll go tiny yellow.			9:11, 1:7, 11:4, 6:3, 12:2, 5:1	purple
2248	20	Repi	1	I'll go flames?			9:11, 1:7, 11:4, 6:3, 12:2, 5:1	purple
2251	20	Laju	11	Yeah.			9:11, 1:7, 11:4, 6:3, 12:2, 5:1	purple
2252	20	Minu	9	yeah i would go with 6 petals			9:11, 1:7, 11:4, 6:3, 12:2, 5:1	purple
2254	21	Repi	11	tiny yellow is almost full			11:12, 5:7, 3:5, 4:4, 10:2, 6:1	purple
2255	21	Laju	3	3 in a row is my best at about half.			11:12, 5:7, 3:5, 4:4, 10:2, 6:1	purple
2256	21	Laju	3	Does anyone have the hanging bells?			11:12, 5:7, 3:5, 4:4, 10:2, 6:1	purple
2257	21	Repi	11	whats single round?			11:12, 5:7, 3:5, 4:4, 10:2, 6:1	purple
2258	21	Minu	5	repi go with tiny yellow			11:12, 5:7, 3:5, 4:4, 10:2, 6:1	purple
2259	21	Minu	5	hanging bells is the worst			11:12, 5:7, 3:5, 4:4, 10:2, 6:1	purple
2260	21	Repi	11	its about 1/5 hanging bells			11:12, 5:7, 3:5, 4:4, 10:2, 6:1	purple
2262	21	Minu	5	anyone with hidden or spikes?			11:12, 5:7, 3:5, 4:4, 10:2, 6:1	purple
2263	21	Laju	3	Okay, then we should do tiny yellow, 3 in a row and feathery.			11:12, 5:7, 3:5, 4:4, 10:2, 6:1	purple
2264	21	Repi	11	feather spikes is just under half			11:12, 5:7, 3:5, 4:4, 10:2, 6:1	purple
2265	21	Laju	3	I have all of them except tiny yellow and hanging bells.			11:12, 5:7, 3:5, 4:4, 10:2, 6:1	purple
2266	21	Repi	11	I've gone tiny yellow			11:12, 5:7, 3:5, 4:4, 10:2, 6:1	purple
2267	21	Minu	5	laju go with 3 in a row			11:12, 5:7, 3:5, 4:4, 10:2, 6:1	purple
2268	21	Laju	3	I'll go feathery.			11:12, 5:7, 3:5, 4:4, 10:2, 6:1	purple
2270	21	Minu	5	i would do spikes			11:12, 5:7, 3:5, 4:4, 10:2, 6:1	purple
2271	21	Laju	3	Oh sorry.			11:12, 5:7, 3:5, 4:4, 10:2, 6:1	purple
2272	21	Laju	3	I did feathery.			11:12, 5:7, 3:5, 4:4, 10:2, 6:1	purple
2273	21	Laju	3	You go 3 in a row.			11:12, 5:7, 3:5, 4:4, 10:2, 6:1	purple
2274	21	Minu	5	okay i would do 3			11:12, 5:7, 3:5, 4:4, 10:2, 6:1	purple
2276	22	Minu	3	hidden is the highest for me			6:11, 10:8, 3:5, 7:4, 12:3, 2:1	purple
2277	22	Laju	6	Hidden one is high for me.			6:11, 10:8, 3:5, 7:4, 12:3, 2:1	purple
2278	22	Laju	6	Hanging bells is pretty high too.			6:11, 10:8, 3:5, 7:4, 12:3, 2:1	purple
2279	22	Repi	10	hanging bells is my best just over half			6:11, 10:8, 3:5, 7:4, 12:3, 2:1	purple
2280	22	Laju	6	Okay so definitely those two.			6:11, 10:8, 3:5, 7:4, 12:3, 2:1	purple
2281	22	Minu	3	spikes is 2/5 for me			6:11, 10:8, 3:5, 7:4, 12:3, 2:1	purple
2282	22	Repi	10	anyone got 5 petals?			6:11, 10:8, 3:5, 7:4, 12:3, 2:1	purple
2283	22	Laju	6	5 petals is about 1/5.			6:11, 10:8, 3:5, 7:4, 12:3, 2:1	purple
2284	22	Minu	3	1/infinity haha			6:11, 10:8, 3:5, 7:4, 12:3, 2:1	purple
2285	22	Minu	3	anyone with house?			6:11, 10:8, 3:5, 7:4, 12:3, 2:1	purple
2286	22	Repi	10	hidden, hanging bells and spikes then?			6:11, 10:8, 3:5, 7:4, 12:3, 2:1	purple
2287	22	Laju	6	House is the worst.			6:11, 10:8, 3:5, 7:4, 12:3, 2:1	purple
2288	22	Repi	10	house is terrible			6:11, 10:8, 3:5, 7:4, 12:3, 2:1	purple
2289	22	Minu	3	okay laju go with hidden			6:11, 10:8, 3:5, 7:4, 12:3, 2:1	purple
2290	22	Laju	6	Anyone have the single round bells?			6:11, 10:8, 3:5, 7:4, 12:3, 2:1	purple
2291	22	Laju	6	Okay, sounds good.			6:11, 10:8, 3:5, 7:4, 12:3, 2:1	purple
2292	22	Minu	3	2/6 for single			6:11, 10:8, 3:5, 7:4, 12:3, 2:1	purple
2293	22	Repi	10	it's about 1/3			6:11, 10:8, 3:5, 7:4, 12:3, 2:1	purple
2295	22	Minu	3	repi go with bells			6:11, 10:8, 3:5, 7:4, 12:3, 2:1	purple
2296	22	Repi	10	ok			6:11, 10:8, 3:5, 7:4, 12:3, 2:1	purple
2298	22	Minu	3	i would do spikes			6:11, 10:8, 3:5, 7:4, 12:3, 2:1	purple
2299	22	Laju	6	Sounds good.			6:11, 10:8, 3:5, 7:4, 12:3, 2:1	purple
2301	23	Laju	9	Single round bells is high.			7:10, 2:9, 9:8, 8:5, 12:2, 4:1	purple
2302	23	Minu	2	house is the highest for me			7:10, 2:9, 9:8, 8:5, 12:2, 4:1	purple
2303	23	Laju	9	And so is house.			7:10, 2:9, 9:8, 8:5, 12:2, 4:1	purple
2304	23	Repi	7	single round bell is my best			7:10, 2:9, 9:8, 8:5, 12:2, 4:1	purple
2305	23	Laju	9	6 petal is pretty high for me too.			7:10, 2:9, 9:8, 8:5, 12:2, 4:1	purple
2306	23	Laju	9	Minu you go house?			7:10, 2:9, 9:8, 8:5, 12:2, 4:1	purple
2307	23	Repi	7	6 petals is pretty good			7:10, 2:9, 9:8, 8:5, 12:2, 4:1	purple
2308	23	Laju	9	Repi single round?			7:10, 2:9, 9:8, 8:5, 12:2, 4:1	purple
2310	23	Minu	2	okay i am going house			7:10, 2:9, 9:8, 8:5, 12:2, 4:1	purple
2311	23	Repi	7	yeah :)			7:10, 2:9, 9:8, 8:5, 12:2, 4:1	purple
2394	2	Laju	3	The best one for me is the yellow flower with the brown centre			6:11, 4:8, 3:7, 5:5, 1:4, 12:1	yellow
2404	5	Laju	3	The best one for me is the yellow and brown flower			3:11, 9:9, 1:8, 11:7, 2:3, 8:2	yellow
2411	7	Laju	1	I will go for the rose as it is highest for me			1:12, 7:9, 5:6, 3:4, 12:3, 8:2	yellow
2421	10	Laju	2	The highest one for me is the one with the red centre			2:10, 11:8, 9:7, 3:6, 1:5, 7:3	yellow
2428	12	Laju	5	Shouldn't we try and communicate before we select a flower?			7:10, 5:7, 12:5, 11:4, 9:3, 10:2	yellow
2440	16	Laju	2	Repi which one will you go for?			6:10, 7:9, 2:8, 1:7, 10:6, 12:2	yellow
2441	16	Repi	6	lot of yellow right?			6:10, 7:9, 2:8, 1:7, 10:6, 12:2	yellow
2444	17	Laju	10	Which is best for you guys?			2:11, 10:8, 3:7, 12:6, 8:3, 9:2	yellow
2446	17	Repi	3	are you all going random each time?			2:11, 10:8, 3:7, 12:6, 8:3, 9:2	yellow
2447	17	Laju	10	I have been going for the highest or second highest score each time			2:11, 10:8, 3:7, 12:6, 8:3, 9:2	yellow
2448	17	Laju	10	Which one will you go for Repi?			2:11, 10:8, 3:7, 12:6, 8:3, 9:2	yellow
2449	17	Laju	10	The best for me is the dandelion			2:11, 10:8, 3:7, 12:6, 8:3, 9:2	yellow
2450	17	Repi	3	ive been going for ones with the bars above them, mxing it up each time			2:11, 10:8, 3:7, 12:6, 8:3, 9:2	yellow
2451	17	Repi	3	im going for the 1st			2:11, 10:8, 3:7, 12:6, 8:3, 9:2	yellow
2455	18	Laju	4	They all have a similar score for me			9:11, 7:6, 4:5, 6:4, 1:3, 12:2	yellow
2456	18	Repi	9	went for daffodil			9:11, 7:6, 4:5, 6:4, 1:3, 12:2	yellow
2457	18	Minu	9	I’m going for the daffodil			9:11, 7:6, 4:5, 6:4, 1:3, 12:2	yellow
2459	18	Laju	4	I'll go for the one with lots of flowers and orange centres			9:11, 7:6, 4:5, 6:4, 1:3, 12:2	yellow
2461	19	Laju	9	The best for me is the rose			4:11, 1:9, 9:8, 3:7, 7:3, 11:1	yellow
2462	19	Laju	9	Which is the best for you both?			4:11, 1:9, 9:8, 3:7, 7:3, 11:1	yellow
2463	19	Minu	3	The first one			4:11, 1:9, 9:8, 3:7, 7:3, 11:1	yellow
2464	19	Repi	7	good one, ill go buttercup?			4:11, 1:9, 9:8, 3:7, 7:3, 11:1	yellow
2467	19	Laju	9	Ok, I'll go for the daffodil			4:11, 1:9, 9:8, 3:7, 7:3, 11:1	yellow
2469	20	Repi	3	dandelion?			3:10, 10:9, 6:7, 2:4, 4:2, 8:1	yellow
2470	20	Laju	2	I'll go for the dandelion			3:10, 10:9, 6:7, 2:4, 4:2, 8:1	yellow
2471	20	Minu	10	I like no6			3:10, 10:9, 6:7, 2:4, 4:2, 8:1	yellow
2472	20	Repi	3	ill go 1?			3:10, 10:9, 6:7, 2:4, 4:2, 8:1	yellow
2473	20	Laju	2	Actually I'll go for the yellow and red one			3:10, 10:9, 6:7, 2:4, 4:2, 8:1	yellow
2477	21	Repi	8	5			4:11, 3:8, 12:7, 10:6, 8:3, 11:2	yellow
2479	21	Laju	4	I'll go for 6 then			4:11, 3:8, 12:7, 10:6, 8:3, 11:2	yellow
2480	21	Minu	3	3			4:11, 3:8, 12:7, 10:6, 8:3, 11:2	yellow
2483	22	Laju	4	I'll go for 4			7:12, 4:9, 2:8, 1:3, 9:2, 3:1	yellow
2484	22	Repi	2	erm 2?			7:12, 4:9, 2:8, 1:3, 9:2, 3:1	yellow
2487	22	Laju	4	Minu which did you choose?			7:12, 4:9, 2:8, 1:3, 9:2, 3:1	yellow
2488	22	Repi	2	I went for 2 :)			7:12, 4:9, 2:8, 1:3, 9:2, 3:1	yellow
2489	22	Minu	9	No4			7:12, 4:9, 2:8, 1:3, 9:2, 3:1	yellow
2490	22	Laju	4	I'll go 3			7:12, 4:9, 2:8, 1:3, 9:2, 3:1	yellow
2492	23	Repi	3	shall i go 1?			12:12, 3:9, 2:8, 10:5, 5:4, 4:3	yellow
2493	23	Minu	12	2			12:12, 3:9, 2:8, 10:5, 5:4, 4:3	yellow
2495	23	Laju	2	I'll go for the the flower with the red centre			12:12, 3:9, 2:8, 10:5, 5:4, 4:3	yellow
2498	0	Repi	9	The flower with thin pointy petals is the best for me.			6:12, 9:9, 12:6, 2:3, 7:2, 3:1	purple
2499	0	Laju	6	the 2 small lilac flowers are best for me			6:12, 9:9, 12:6, 2:3, 7:2, 3:1	purple
2500	0	Repi	9	I will choose the one I said and Laju can choose the lilacs. What is best for Minu?			6:12, 9:9, 12:6, 2:3, 7:2, 3:1	purple
2502	0	Minu	6	Ok so that meant the purple flower that was a spinning center			6:12, 9:9, 12:6, 2:3, 7:2, 3:1	purple
2505	1	Laju	1	pink flower with three white petals pointing upwards is best for me			1:12, 9:8, 5:6, 10:5, 3:3, 8:1	purple
2506	1	Repi	9	The flower with a hexagon petal is really good for me. The picture with no green leafs			1:12, 9:8, 5:6, 10:5, 3:3, 8:1	purple
2507	1	Repi	9	I think thats the same for me			1:12, 9:8, 5:6, 10:5, 3:3, 8:1	purple
2508	1	Laju	1	yes thats the same, i will choose again			1:12, 9:8, 5:6, 10:5, 3:3, 8:1	purple
2509	1	Repi	9	The same one I selected last time is also good			1:12, 9:8, 5:6, 10:5, 3:3, 8:1	purple
2510	1	Repi	9	You can select the one you mentioned and I will select the same as last time.			1:12, 9:8, 5:6, 10:5, 3:3, 8:1	purple
2511	1	Laju	1	you select the one you chose last time			1:12, 9:8, 5:6, 10:5, 3:3, 8:1	purple
2513	1	Laju	1	yes ok			1:12, 9:8, 5:6, 10:5, 3:3, 8:1	purple
2514	1	Minu	9	The flower that has darker purple spots surrounded by green is best fo			1:12, 9:8, 5:6, 10:5, 3:3, 8:1	purple
2517	2	Repi	5	The flowers with a dark spot on the bottom petal is best for me.			9:10, 5:9, 8:6, 12:5, 1:4, 3:2	purple
2518	2	Laju	9	the single flower with two tone is good for me			9:10, 5:9, 8:6, 12:5, 1:4, 3:2	purple
2519	2	Laju	9	my flower has green leaves on the left side			9:10, 5:9, 8:6, 12:5, 1:4, 3:2	purple
2520	2	Repi	5	I will select the three flowers with the dark spot on the bottom petals.			9:10, 5:9, 8:6, 12:5, 1:4, 3:2	purple
2521	2	Minu	1	Ok so the group of smaller flowers without green			9:10, 5:9, 8:6, 12:5, 1:4, 3:2	purple
2522	2	Laju	9	yes ok			9:10, 5:9, 8:6, 12:5, 1:4, 3:2	purple
2526	3	Repi	2	The two flowers close together are really good for me, I will select them.			2:12, 1:9, 6:8, 3:5, 11:2, 5:1	purple
2527	3	Repi	2	With white house siding to the left of them			2:12, 1:9, 6:8, 3:5, 11:2, 5:1	purple
2528	3	Laju	1	ok			2:12, 1:9, 6:8, 3:5, 11:2, 5:1	purple
2529	3	Repi	2	Minu, select the petals that point up with no green			2:12, 1:9, 6:8, 3:5, 11:2, 5:1	purple
2530	3	Repi	2	Laju, the spiral flowers are good again			2:12, 1:9, 6:8, 3:5, 11:2, 5:1	purple
2533	3	Laju	1	i will go for the two flowers where the left side is partially coveres by leaves			2:12, 1:9, 6:8, 3:5, 11:2, 5:1	purple
2534	3	Repi	2	Perfect			2:12, 1:9, 6:8, 3:5, 11:2, 5:1	purple
2536	4	Laju	6	the spiral are good for me			6:11, 12:9, 4:8, 10:6, 8:4, 9:1	purple
2537	4	Repi	4	I will choose the fuzzy looking flower			6:11, 12:9, 4:8, 10:6, 8:4, 9:1	purple
2538	4	Minu	12	I will select the single flower in the green leaf			6:11, 12:9, 4:8, 10:6, 8:4, 9:1	purple
2542	5	Laju	10	the bell shaped flowers are good for me			10:12, 11:7, 1:6, 6:5, 9:4, 7:1	purple
2543	5	Repi	11	The triangle petal ones look decent for me			10:12, 11:7, 1:6, 6:5, 9:4, 7:1	purple
2544	5	Repi	11	With the yellow circle middle			10:12, 11:7, 1:6, 6:5, 9:4, 7:1	purple
2545	5	Minu	10	The image with multiple purple and no green is best for me			10:12, 11:7, 1:6, 6:5, 9:4, 7:1	purple
2546	5	Laju	10	ok			10:12, 11:7, 1:6, 6:5, 9:4, 7:1	purple
2547	5	Minu	10	with darker purple spots			10:12, 11:7, 1:6, 6:5, 9:4, 7:1	purple
2548	5	Repi	11	Sounds good. Go with what we each said.			10:12, 11:7, 1:6, 6:5, 9:4, 7:1	purple
2552	6	Repi	7	The single flower with a lighter center is good for me			7:12, 8:9, 12:6, 9:5, 3:3, 5:1	purple
2553	6	Repi	7	With a brownish gray background			7:12, 8:9, 12:6, 9:5, 3:3, 5:1	purple
2554	6	Laju	8	ok			7:12, 8:9, 12:6, 9:5, 3:3, 5:1	purple
2555	6	Minu	5	ok			7:12, 8:9, 12:6, 9:5, 3:3, 5:1	purple
2557	6	Laju	8	the 4 petals on green leaves are good for me			7:12, 8:9, 12:6, 9:5, 3:3, 5:1	purple
2558	6	Repi	7	what is good for you, Minu?			7:12, 8:9, 12:6, 9:5, 3:3, 5:1	purple
2559	6	Minu	5	The flowers with the darker purple at the bottom			7:12, 8:9, 12:6, 9:5, 3:3, 5:1	purple
